Identifier A,Identifier B,Interaction
B6T7B2,A0A1D6DUD4,1
B6T7B2,A0A1D6FQD5,1
B6T7B2,A0A1D6FRF8,1
B6T7B2,A0A1D6GGS7,1
B6T7B2,A0A1D6HEZ2,1
B6T7B2,A0A1D6I2Q8,1
B6T7B2,A0A1D6K9B7,1
B6T7B2,A0A1D6KDK3,1
B6T7B2,A0A1D6LED5,1
B6T7B2,A0A1D6LIJ2,1
B6T7B2,A0A1D6M4H0,1
B6T7B2,A0A1D6MTT5,1
B6T7B2,A0A1D6N2Q4,1
B6T7B2,A0A1D6N7Q5,1
B6T7B2,A0A1D6NAY1,1
B6T7B2,A0A1D6NFB1,1
B6T7B2,A0A1D6NJN0,1
B6T7B2,A0A1D6NZV7,1
B6T7B2,A0A1D6P3R8,1
B6T7B2,A0A1D6PF53,1
B6T7B2,A0A1D6QD32,1
B6T7B2,A0A1D6QK06,1
B6SPL7,A2T1W7,1
B6SPL7,B4F833,1
B6SPL7,B4FE60,1
B6SPL7,B6SHM7,1
B6SPL7,B4FEQ9,1
B6SPL7,B4FF98,1
B6SPL7,A0A096QUD1,1
B6SPL7,B4FG22,1
B6SPL7,B4FHG9,1
B6SPL7,A0A096SSY4,1
B6SPL7,A0A1D6LA78,1
B6SPL7,A0A1D6ENF9,1
B6SPL7,B4FKW0,1
B6SPL7,A0A1D6NVZ7,1
B6SPL7,B4G140,1
B6SPL7,A0A1D6K232,1
B6SPL7,B6SPL7,1
B6SPL7,B4G1L6,1
B6SPL7,A0A1D6H4R4,1
B6SPL7,A0A1D6GJ33,1
B6SPL7,A0A1D6GYL6,1
B6SPL7,A0A1D6JP61,1
B6SPL7,A0A1D6KGM0,1
B6SPL7,A0A1D6PQB6,1
B6SPL7,A0A1D6QGM1,1
B6SPL7,A0A1D6DYN8,1
B6SPL7,A0A1D6E6N8,1
B6SPL7,A0A1D6E7V3,1
B6SPL7,A0A1D6ECJ6,1
B6SPL7,A0A1D6EF52,1
B6SPL7,A0A1D6EZQ5,1
B6SPL7,A0A1D6F2M8,1
B6SPL7,A0A1D6F4V7,1
B6SPL7,A0A1D6FBR8,1
B6SPL7,A0A1D6GIJ5,1
B6SPL7,A0A1D6H4V2,1
B6SPL7,A0A1D6HPQ4,1
B6SPL7,A0A1D6HQ89,1
B6SPL7,A0A1D6I257,1
B6SPL7,A0A1D6IMX8,1
B6SPL7,A0A1D6IQW1,1
B6SPL7,A0A1D6J485,1
B6SPL7,A0A1D6JSP0,1
B6SPL7,A0A1D6JXN5,1
B6SPL7,A0A1D6JZV9,1
B6SPL7,A0A1D6K1A3,1
B6SPL7,A0A1D6L157,1
B6SPL7,A0A1D6L6F1,1
B6SPL7,A0A1D6LEC8,1
B6SPL7,A0A1D6M3A7,1
B6SPL7,A0A1D6M7N5,1
B6SPL7,A0A1D6MLL0,1
B6SPL7,A0A1D6N2Q4,1
B6SPL7,A0A1D6NG10,1
B6SPL7,A0A1D6P5H9,1
B6SPL7,A0A1D6PIL8,1
B6SPL7,A0A1D6PLG9,1
B6SPL7,A0A1D6PM30,1
B6SPL7,A0A1D6PTR0,1
B6SPL7,A0A1D6Q5L0,1
B6SPL7,A0A1D6QCI5,1
B6SPL7,A0A1D6QGN0,1
B6SPL7,A0A317Y1A3,1
B6SPL7,A0A3L6EU50,1
B6SPL7,B4FQX1,1
B6SPL7,B4FR72,1
B6SPL7,B4FYB7,1
B6SPL7,A0A1R3PWZ0,1
B6TC68,B4FL42,1
B6TC68,A0A1D6GU50,1
B6SHY8,B4F8E3,1
B6SHY8,B4FII3,1
B6SHY8,B6SHY8,1
B6SHY8,A0A1D6QQC6,1
B6SHY8,A0A1D6ECQ6,1
B6SHY8,A0A1D6FJM7,1
B6SHY8,A0A1D6H2S6,1
B6SHY8,A0A1D6HWM8,1
B6SHY8,A0A1D6JSI9,1
B6SHY8,A0A1D6K120,1
B6SHY8,A0A1D6M462,1
B6SHY8,A0A1D6NC50,1
B6SHY8,A0A1D6P567,1
B6TCC2,A0A1D6GJW9,1
B6TCC2,B4F8I8,1
B6TCC2,B4FAA8,1
B6TCC2,B4FB71,1
B6TCC2,B4FHV3,1
B6TCC2,B4FJ98,1
B6TCC2,A0A1D6IHE9,1
B6TCC2,B4FT35,1
B6TCC2,B4FXR9,1
B6TCC2,B4FZU9,1
B6TCC2,B6SQ52,1
B6TCC2,B4FR90,1
B6TCC2,B4FTL9,1
B6TCC2,B6T0D7,1
B6TCC2,B4FTQ9,1
B6TCC2,A0A1D6LK41,1
B6TCC2,A0A1D6GW55,1
B6TCC2,A0A1D6DW07,1
B6TCC2,A0A1D6MRZ8,1
B6TCC2,A0A1D6MVD8,1
B6TCC2,A0A1D6EUI9,1
B6TCC2,A0A1D6GL75,1
B6TCC2,A0A1D6HJC2,1
B6TCC2,A0A1D6HZ94,1
B6TCC2,A0A1D6I2R9,1
B6TCC2,A0A1D6JNG8,1
B6TCC2,A0A1D6JPD5,1
B6TCC2,A0A1D6KYR2,1
B6TCC2,A0A1D6L157,1
B6TCC2,A0A1D6LSQ8,1
B6TCC2,A0A1D6M765,1
B6TCC2,A0A1D6MBC4,1
B6TCC2,A0A1D6MU59,1
B6TCC2,A0A1D6NE01,1
B6TCC2,A0A1D6NE68,1
B6TCC2,A0A1D6NYH1,1
B6TCC2,A0A1D6QJ28,1
B6TCC2,B4FLL1,1
B6TCC2,B4FMM6,1
B6TCC2,B6SY86,1
B6TCC9,A0A1D6I4N4,1
B6TCC9,A0A1D6JPS0,1
B6TCE5,B4FAI1,1
B6TCE5,B4FRN6,1
B6TCE5,A0A1D6J2B8,1
B6TCE9,A0A1D6P3G6,1
B6TCE9,A0A1D6PIX7,1
B6TCE9,A0A1D6PJG6,1
B6TCG9,A0A1D6FR70,1
B6TCG9,A0A1D6GKI5,1
B6TCG9,A0A1D6NVH8,1
B6SJ12,A0A1D6H089,1
B6SJ12,A0A1D6NG83,1
A0A1D6MY08,A0A1D6M0X9,1
A0A1D6MY08,A0A1D6F5T1,1
B6TCI2,B4FLZ9,1
B6TCI2,A0A1D6HKL5,1
B6TCI2,B6SQ21,1
B4FX66,A0A1D6GSN9,1
B4FX66,A0A1D6JW41,1
B4FX66,A0A1D6FCD8,1
B4FX66,A0A1D6FPS6,1
B4FX66,A0A317Y1A3,1
B6TCK1,A0A096TT32,1
B6TCK1,A0A1D6NLZ0,1
C0PJI6,B6U0Y0,1
C0PJI6,A0A096RF51,1
C0PJI6,B6SXE5,1
C0PJI6,A0A1D6I2X6,1
C0PJI6,B8A377,1
C0PJI6,A0A1D6FQ43,1
C0PJI6,A0A1D6GPP6,1
C0PJI6,A0A1D6HBA0,1
C0PJI6,A0A1D6P3G6,1
C0PJI6,B4FHV7,1
C0PJI6,B4FVT9,1
C0PJI6,B6SNU7,1
B6TCN7,A0A1D6FQ47,1
C0P3L3,A0A1D6L8L3,1
B6TCP0,A0A1D6ECX6,1
B6TCP0,B4FRR5,1
C0P7U1,A2T1W7,1
C0P7U1,B6T9G2,1
C0P7U1,B6TN48,1
C0P7U1,B4G194,1
C0P7U1,A0A1D6FAC8,1
C0P7U1,A0A1D6FQ51,1
C0P7U1,A0A1D6G1L4,1
C0P7U1,B8A342,1
C0P7U1,C0HHU5,1
B6TD00,A0A1D6GU10,1
B6TD22,A0A1D6PQB6,1
B6TD22,A0A1D6LFE5,1
B4FR07,A0A096SUG7,1
B4FR07,A0A1D6JW41,1
B4FR07,A0A1D6KZ71,1
B6SLI1,B4FPT5,1
B6SLI1,B4FVD5,1
B6SLI1,B4FWR7,1
B6SLI1,A0A1D6IGX5,1
B6SLI1,B4FVN7,1
B6SLI1,A0A1D6KNM6,1
B6SLI1,A0A1D6EJX1,1
B6SLI1,A0A096QI23,1
B6SLI1,A0A1D6ENE6,1
B6SLI1,A0A1D6F0G6,1
B6SLI1,A0A1D6FMA1,1
B6SLI1,A0A1D6FQ51,1
B6SLI1,A0A1D6FV28,1
B6SLI1,A0A1D6G1F0,1
B6SLI1,A0A1D6GB43,1
B6SLI1,A0A1D6GW91,1
B6SLI1,A0A1D6H4X3,1
B6SLI1,A0A1D6JSI9,1
B6SLI1,A0A1D6K641,1
B6SLI1,A0A1D6MW79,1
B6SLI1,A0A1D6NC50,1
B6SLI1,A0A1D6NMW9,1
B6SLI1,A0A1D6NUQ9,1
B6SLI1,A0A1D6P3B9,1
B6SLI1,A0A1D6PBU4,1
B6SLI1,A0A1D6PDQ1,1
B6SLI1,A0A1D6PZY0,1
B6SLI1,A0A1D6Q270,1
B6SLI1,B4F9A4,1
B4FLG4,B4FII3,1
B4FLG4,A0A1D6H4Z3,1
B4FLG4,A0A1D6IWM5,1
B4FLG4,A0A1D6L299,1
B4FLG4,A0A1D6PFS8,1
B4FLG4,A0A1D6QRM7,1
B6TD54,A0A1D6NQR6,1
B6TD54,A0A1D6MCV6,1
B6TD54,A0A1D6PIX7,1
B6TD62,B4F8N5,1
B6TD62,A0A1D6K201,1
B6TD62,A0A1D6M9L3,1
B4FXQ9,A0A1D6NQF9,1
B4FXQ9,A0A1D6IEF4,1
B4FXQ9,A0A1D6LPI6,1
B6SLV6,A0A1D6FCB8,1
B6SLV6,A0A1D6FKG8,1
B6SLV6,A0A1D6LBF1,1
B6SNE2,B6SHM7,1
B6SNE2,B6SH10,1
B6SNE2,B4FKX1,1
B6SNE2,A0A1D6EPT7,1
B6SNE2,B4FLI7,1
B6SNE2,B6SJJ1,1
B6SNE2,A0A1D6EHK5,1
B6SNE2,A0A1D6JR35,1
B6SNE2,A0A1D6HUY7,1
B6SNE2,A0A1D6FXQ9,1
B6SNE2,A0A1D6NNQ8,1
B6SNE2,A0A1D6EQY9,1
B6SNE2,A0A1D6KA97,1
B6SNE2,A0A1D6LLI6,1
B6SNE2,A0A1D6PE08,1
B6SNE2,A0A1D6PER2,1
C0P8L3,A0A1D6EJX1,1
C0P8L3,A0A1D6E1H1,1
C0P8L3,A0A1D6N1H7,1
B4FU40,B4FDG8,1
B4FU40,B4FK70,1
B4FU40,B4FQK5,1
B4FU40,B4FSH1,1
B4FU40,A0A1D6IXM2,1
B4FU40,A0A1D6MM59,1
B4FU40,A0A1D6JMS0,1
B4FU40,A0A1D6LUP2,1
B4FU40,A0A1D6K8H7,1
B4FU40,A0A1D6EF82,1
B4FU40,A0A1D6F7T1,1
B4FU40,A0A1D6G3G2,1
B4FU40,A0A1D6G6N6,1
B4FU40,A0A1D6G9C4,1
B4FU40,A0A1D6H1Y7,1
B4FU40,A0A1D6HD77,1
B4FU40,A0A1D6HQ89,1
B4FU40,A0A1D6JIA9,1
B4FU40,A0A1D6JRI5,1
B4FU40,A0A1D6K9I1,1
B4FU40,A0A1D6L4G2,1
B4FU40,A0A1D6L672,1
B4FU40,A0A1D6LHJ0,1
B4FU40,A0A1D6LNL8,1
B4FU40,A0A1D6LYM2,1
B4FU40,A0A1D6M1G2,1
B4FU40,A0A1D6MJZ6,1
B4FU40,A0A1D6MLT4,1
B4FU40,A0A1D6MMD1,1
B4FU40,A0A1D6N6G2,1
B4FU40,A0A1D6NHW3,1
B4FU40,A0A1D6NMB1,1
B4FU40,A0A1D6PM97,1
B4FU40,A0A1D6PS68,1
B4FU40,A0A1D6QNJ0,1
B4FU40,A0A1D6QR70,1
B4FU40,B4FRR5,1
B4FTV3,B4F7Y3,1
B4FTV3,B4FCX3,1
B4FTV3,B4FG22,1
B4FTV3,B4FGL4,1
B4FTV3,A0A1D6GYP1,1
B4FTV3,A0A0B4J2Z0,1
B4FTV3,A0A096QFX2,1
B4FTV3,A0A1D6KZ09,1
B4FTV3,A0A1D6EJX1,1
B4FTV3,A0A096QRS2,1
B4FTV3,B4F9K4,1
B4FTV3,A0A1D6F6G2,1
B4FTV3,A0A1D6FGA2,1
B4FTV3,A0A1D6G3A9,1
B4FTV3,A0A1D6G8L0,1
B4FTV3,A0A1D6GD58,1
B4FTV3,A0A1D6GD83,1
B4FTV3,A0A1D6GTG0,1
B4FTV3,A0A1D6GZV9,1
B4FTV3,A0A1D6HKT9,1
B4FTV3,A0A1D6IUR8,1
B4FTV3,A0A1D6IXS6,1
B4FTV3,A0A1D6JDK3,1
B4FTV3,A0A1D6K120,1
B4FTV3,A0A1D6KFY3,1
B4FTV3,A0A1D6L4Z5,1
B4FTV3,A0A1D6LHV2,1
B4FTV3,A0A1D6LSL0,1
B4FTV3,A0A1D6LYB2,1
B4FTV3,A0A1D6MDB5,1
B4FTV3,A0A1D6MEU8,1
B4FTV3,A0A1D6NNC6,1
B4FTV3,A0A1D6NV82,1
B4FTV3,A0A1D6NY22,1
B4FTV3,A0A1D6Q972,1
B4FTV3,B4F7Y1,1
B4FTV3,B4FFJ1,1
B4FTV3,B4FPK4,1
C0PBZ4,A0A1D6KBF1,1
C0PBZ4,A0A1D6DW81,1
C0PBZ4,A0A1D6H923,1
C0PBZ4,A0A1D6I0A8,1
C0PBZ4,A0A1D6ISR3,1
C0PBZ4,A0A1D6ISZ5,1
C0PBZ4,A0A1D6L3L6,1
C0PBZ4,A0A1D6MR51,1
B6SKY5,B4FB62,1
B4FKI4,A0A1D6EWB9,1
B4FKI4,A0A1D6IC41,1
B4FKI4,A0A1D6JDK3,1
B6U5G7,B4FG32,1
B6U5G7,B4FKS6,1
B6U5G7,B4FVV5,1
B6U5G7,B4FV61,1
B6U5G7,B4G1T6,1
B6U5G7,A0A1D6I875,1
B6U5G7,B4FZZ2,1
B6U5G7,B4FFZ6,1
B6U5G7,A0A1D6N8A9,1
B6U5G7,B4FIE5,1
B6U5G7,A0A1D6DSR4,1
B6U5G7,A0A1D6EGM0,1
B6U5G7,A0A1D6GL56,1
B6U5G7,A0A1D6GLQ3,1
B6U5G7,A0A1D6GM23,1
B6U5G7,A0A1D6HN97,1
B6U5G7,A0A1D6HNQ4,1
B6U5G7,A0A1D6HVS1,1
B6U5G7,A0A1D6HZ94,1
B6U5G7,A0A1D6IFU2,1
B6U5G7,A0A1D6J9N5,1
B6U5G7,A0A1D6JWS0,1
B6U5G7,A0A1D6K0A5,1
B6U5G7,A0A1D6K1V9,1
B6U5G7,A0A1D6K372,1
B6U5G7,A0A1D6L580,1
B6U5G7,A0A1D6LQ33,1
B6U5G7,A0A1D6M217,1
B6U5G7,A0A1D6MCX0,1
B6U5G7,A0A1D6MZZ8,1
B6U5G7,A0A1D6N5D1,1
B6U5G7,A0A1D6N5T1,1
B6U5G7,A0A1D6N9Y5,1
B6U5G7,A0A1D6NHW3,1
B6U5G7,A0A1D6NNG0,1
B6U5G7,A0A1D6P3W0,1
B6U5G7,A0A1D6P7Q9,1
B6U5G7,A0A1D6PTV9,1
B6U5G7,B6SL97,1
A0A1D6FFN2,A0A1D6LUN4,0
B6SZM9,A0A1D6PIX7,0
B4FLG4,C0P3L3,0
A0A1D6MCX0,A0A1D6HQ89,0
A0A1D6G1L4,A0A1D6GL56,0
A0A1D6M3A7,A0A1D6GD83,0
A0A1D6NZV7,A0A1D6NUQ9,0
A0A1D6JZR1,A0A0B4J2Z0,0
B4F7Y3,B4FKS6,0
A0A1D6KZ09,A0A1D6Q5L0,0
A0A1D6LNL8,A0A1D6G6A5,0
A0A1D6JXN5,A0A1D6EQY9,0
A0A1D6GD83,A0A1D6NHH6,0
B4G1V8,A0A1D6N1H7,0
B6TBI9,B4FKS6,0
A0A1D6JW41,A0A1D6MR51,0
B6T7H6,A0A1D6G373,0
A0A1D6KBF1,A0A1D6IHE9,0
B4F7Y3,A0A1D6LED5,0
A0A1D6MRZ8,A0A1D6GSN9,0
C0P8C4,C4IZE2,0
B6TD62,A0A1D6G6A5,0
A0A1D6MCX0,A0A1D6LHV2,0
A0A1D6HQ89,A0A1D6GW55,0
A0A1D6F6G2,B6TCC9,0
A0A0B4J2Z0,A0A1D6HKL5,0
A0A1D6FQD5,A0A1D6ENF9,0
B6TLK1,B4FHG9,0
B4FFZ6,B6SPL7,0
B4FK70,B4F833,0
A0A1D6Q972,A0A1D6NAY1,0
B4FVT9,A0A1D6NZQ3,0
A0A1D6G9C4,B6SHY8,0
A0A1D6GSN9,B4FHG9,0
A0A1D6K1W3,A0A1D6LHV2,0
A0A1D6L157,A0A1D6N9N4,0
B8A377,A0A1D6N8A9,0
A0A1D6KMX1,K7UEA9,0
B6TBW4,A0A1D6IP69,0
A0A3L6EU50,A0A1D6PE08,0
B6T7B2,A0A1D6FQ43,0
A0A1D6K9I1,K7UEA9,0
A0A1D6NNC6,B6SNU7,0
A0A1D6MBC4,A0A1D6EQY9,0
A0A1D6LN43,A0A1D6N5D1,0
A0A1D6HQ89,A0A1D6NFB1,0
B4FSR7,B4FAI1,0
A0A1D6P3W0,B6SJJ1,0
A0A096QI23,A0A1D6K8B6,0
B6T7H6,A0A1D6HJQ5,0
A0A1D6HJC2,A0A1D6LPV5,0
A0A096QRS2,A0A1D6FMA1,0
A0A1D6GYP1,A0A1D6KNM6,0
A0A1D6LEC8,A0A1D6GSN9,0
A0A1D6J2U7,A0A1D6EF82,0
A0A1D6H089,A0A1D6G8L0,0
B4FRR5,A0A1D6GYL6,0
A0A1D6NAY1,B4FKS6,0
A0A1D6FV28,B4FBJ7,0
A0A1D6NYH1,A0A1D6FQD5,0
B6SPL7,B4FKS6,0
B4FSH1,A0A1D6K372,0
A0A1D6N5T1,A0A1D6M9L3,0
A0A1D6PE08,B4FVV5,0
A0A1D6GW55,A0A1D6FQ43,0
A0A1D6QNJ0,A0A1D6N9W1,0
B4FLG4,A0A1D6Q5L0,0
B6TD54,A0A1D6IC41,0
A0A1D6GYL6,A0A1D6I2Q8,0
A0A1D6NIB5,C4IZE2,0
A0A1D6FMA1,A0A1D6I8I3,0
B4FLI7,A0A1D6NHW3,0
A0A1D6LCZ4,A0A1D6IUR8,0
B4FX66,B4F8J6,0
B4FDG8,C0P7U1,0
A0A1D6Q972,A0A1D6NHH6,0
A0A1D6G3A9,A0A1D6P3R8,0
A0A1D6H4X3,A0A1D6HVS1,0
B6SKY5,A0A1D6HEZ2,0
B4FV61,B6TCC2,0
A0A1D6FKG8,A0A1D6J2U7,0
B4FWR7,B6SJJ1,0
B6SLV6,A0A1D6HVS1,0
A0A1D6LK41,A0A1D6I4N4,0
A0A1D6PDQ1,A0A1D6L4Z5,0
B4FS53,A0A1D6IQW1,0
A0A1D6FV28,A0A1D6GIJ5,0
A0A1D6PBU4,B4FL42,0
A0A1D6L580,B4FLV7,0
A0A1D6DUD4,B4FII3,0
A0A1D6G8W8,C4IZE2,0
A0A1D6GU50,A0A1D6LBF1,0
A0A1D6DSR4,A0A1D6LYB2,0
B4FTL9,A0A1D6F7T1,0
B4FG32,A0A1D6EHK5,0
B4FTL9,B7ZYX8,0
A0A1D6KTF9,A0A1D6LYT5,0
A0A1D6MBC4,A0A1D6MR51,0
A0A096QRS2,A0A1D6LIW1,0
A0A1D6FCD8,B4FTV3,0
A0A1D6GB43,B4FBJ7,0
A0A1D6GU50,A0A1D6JWS0,0
A0A1D6M1A2,A0A1D6NZV7,0
A0A1D6NNQ8,A0A1D6F4V7,0
A0A1D6LSL0,A0A096QFX2,0
A0A1D6F4V7,A0A1D6QGM1,0
B6T0D7,A0A1R3PWZ0,0
A0A1D6IGX5,A0A1D6M4H0,0
B6TBL7,B6TCC9,0
A0A1D6H4Z3,B4FKD5,0
A0A1D6JZR1,A0A1D6LR40,0
A0A1D6MW79,A0A1D6GKI5,0
A0A1D6FCB8,A0A1D6LQ33,0
A0A1D6Q972,B4F8E3,0
B6SKY5,A0A1D6KE50,0
A0A1D6LIW1,C4IZE2,0
C4IZE2,B4FS53,0
A0A1D6JYL8,B4FVV5,0
B4F9A4,A0A1D6EQY9,0
C0P421,A0A1D6IGX5,0
A0A1D6NAK5,A0A1D6LPV5,0
A0A1D6FMA1,A0A1D6HD77,0
A0A1D6G3G2,A0A1D6MJZ6,0
A0A1D6KGM0,A0A1D6IAM9,0
A0A1D6F0G6,A0A1D6K372,0
A0A1D6FV28,A0A1D6GJW9,0
B4FVT9,A0A1D6PS68,0
A0A1D6MR51,A0A1D6M462,0
A0A1D6H4R4,C0PBZ4,0
A0A1D6N5D1,B4FB62,0
A0A1D6IAM9,A0A1D6M9L3,0
A0A1D6EWB9,A0A1D6JPS0,0
B4FTQ9,B4G194,0
A0A1D6G6N6,A0A1D6LA78,0
A0A1D6MJZ6,B4FHV3,0
A0A1D6P5H9,A0A1D6NMB1,0
B4FG32,A0A1D6K641,0
B6T7H6,A0A1D6NE68,0
A0A1D6N2L7,B6U0Y0,0
A0A096QRS2,A0A1D6JMS0,0
A0A1D6GWK9,A0A1D6ECQ6,0
A0A1D6LBF1,B4G1V8,0
A0A1D6P3W0,A0A1D6HWM8,0
A0A1D6PDQ1,A0A1D6FGA2,0
A0A1D6N9W1,B6SQ21,0
A0A1D6KE50,A0A1D6MZZ8,0
A0A1D6F8B8,A0A1D6G6S9,0
C0PBZ4,A0A1D6LUP2,0
B6T9G2,A0A1D6HWM8,0
A0A1D6GTG0,B4FII3,0
A0A1D6NIB5,A0A1D6K1W3,0
A0A1D6N2Q4,A0A1D6G3A9,0
A0A1D6DSR4,A0A1D6Q270,0
A0A1D6EZQ5,B6SKY5,0
A0A1D6LIW1,A2T1W7,0
B4F833,A0A1D6IXM2,0
A0A317Y1A3,A0A1D6E1H1,0
A0A1D6L3L6,B6TBL7,0
A0A1D6PE08,A0A1D6KNM6,0
B4F8J6,A0A1D6KNM6,0
B6TLK1,A0A1D6LK41,0
B4FTQ9,A0A0B4J2Z0,0
A0A1D6NY22,A0A1D6FAC8,0
A0A1D6PFS8,A0A1D6F0G6,0
A0A1D6MLT4,B4FKS6,0
A0A1D6H089,A0A1D6JXN5,0
A0A1D6GIJ5,A0A1D6NSH0,0
A0A1D6GW55,A0A1D6FQ51,0
B4F833,A0A1D6HJQ5,0
A0A1D6MM59,A0A1D6N9Y5,0
A0A1D6K641,A0A1D6H4V2,0
A0A1D6PPH2,B6TCE9,0
A0A1D6QCI5,A0A1R3PWZ0,0
A0A1D6MM59,B6TBY5,0
A0A1D6N6G2,A0A1D6JR35,0
B6TBY5,B4FG22,0
A0A1D6K232,A0A1D6HWM8,0
C0P3L3,B6U0Y0,0
B4FL42,A0A1D6PFS8,0
A0A1D6G8L0,A0A1D6NVH8,0
A0A1D6LPV5,A0A1D6KMX1,0
A0A1D6NNG0,A0A1D6NAN3,0
B4FV61,A0A1D6J2U7,0
A0A1D6KZ09,A0A1D6QQC6,0
B4FLI7,B4FGL4,0
B6T0D7,B4F8E3,0
A0A1D6H4Z3,A0A1D6ISZ5,0
B4FKX1,B4FVN7,0
B4FGL4,B6SH10,0
A0A1D6P3R8,A0A1D6H4X3,0
A0A1D6MW79,A0A1D6F4V7,0
A0A1D6P7Q9,A0A1D6P3R8,0
B4FE60,A0A096RF51,0
A0A1D6LIW1,A0A1D6F8B8,0
A0A1D6JIA9,B4G1L6,0
B4FTQ9,A0A1D6JZV9,0
B4FE60,A0A1D6MZZ8,0
A0A1D6GFC7,A0A1D6K201,0
A0A1D6H4Z3,A0A1D6GPP6,0
A0A1D6GFC7,A0A1D6J9N5,0
A0A1D6M1A2,A0A1D6H4X3,0
A0A1D6H089,A0A1D6N7Q5,0
A0A1D6Q972,A0A1D6GGS7,0
A0A1D6JW41,A0A1D6P7Q9,0
B8A377,A2T1W7,0
B6SY86,B6U5G7,0
B6TCG9,A0A1D6ELW4,0
A0A1D6NIB5,A0A1D6K9B7,0
A0A1D6JPS0,A0A1D6NY22,0
B6TD22,A0A1D6PS68,0
A0A1D6MTT5,A0A1D6GLR1,0
B4FUB4,A0A1D6Q5L0,0
A0A1D6QJ28,A0A1D6PF53,0
B6TBL7,A0A1D6HNQ4,0
B4FSR7,A0A1D6L4G2,0
A0A1D6NC50,A0A1D6I2R9,0
A0A1D6LNL8,B4FGL4,0
A0A1D6PPH2,A0A1D6K8H7,0
B4FE60,B4F8N5,0
A0A1D6P567,A0A1D6NVH8,0
A0A1D6FRF8,B4FJ98,0
A0A1D6JW41,B4FS53,0
A0A1D6NVH8,C0PJI6,0
B6SLV6,A0A1D6LK41,0
B4FQX1,A0A1D6I4N4,0
B6SQ21,A0A1D6FAC8,0
B4FAA8,B6TCC2,0
A0A1D6M217,A0A1D6L299,0
B4FTV3,A0A1D6HHJ4,0
A0A1D6G3G2,A0A1D6MMD1,0
A0A1D6L672,A0A1D6QGN0,0
A0A1D6N9Y5,B6SK06,0
C3UZ63,B4FK70,0
B7ZYX8,A0A1D6FQ51,0
A0A1D6MBC4,A0A1D6HWS4,0
C0PBZ4,A0A1D6HVS1,0
A0A1D6NLZ0,A0A1D6LHV2,0
A0A1D6KDZ4,A0A1D6M3A7,0
A0A1D6EUI9,C0HHU5,0
A0A1D6G1L4,B4FTV3,0
A0A1D6FQ51,B4FQK5,0
A0A1D6JYL8,A0A1D6H1Y7,0
A0A1D6L4Z5,A0A1D6NMW9,0
A0A1D6GW55,A0A1D6K1U6,0
A0A1D6MDB5,A0A1D6PZY0,0
A0A1D6NAY1,A0A1D6EJX1,0
A0A1D6GJW9,A0A1D6I2Q8,0
B6TD54,A0A1D6N9W1,0
A0A1D6LK41,A0A1D6K8B6,0
B7ZYX8,A0A1D6FBR8,0
A0A1D6E6N8,A0A1D6HKT9,0
B4FAI1,B4FII3,0
A0A1D6LEC8,A0A1D6IAM9,0
A0A1D6HN97,B4G140,0
A0A1D6HD77,A0A1D6KYR2,0
A0A1D6GLR1,A0A1D6LA78,0
B4FV61,A0A1D6QJ28,0
B6SJJ1,A0A1D6HKT9,0
A0A1D6G9C4,A0A1D6NQF9,0
A0A1D6JPD5,A0A1D6PS68,0
B6SQ52,A0A1D6J9N5,0
A0A1D6Q972,B4FR07,0
B4FIE5,A0A1D6IGX5,0
A0A1D6F5T1,C0P3L3,0
B4FSH1,A0A1D6ISZ5,0
A0A1D6L157,B4FPK4,0
B4F7Y3,A0A1D6NYH1,0
B7ZYX8,A0A1D6HWM8,0
B4G1V8,C0P3L3,0
B6TLK1,A0A1D6H4V2,0
A0A1D6DSR4,B4FR72,0
A0A1D6J485,A0A1D6GSN9,0
A0A1D6J485,A0A1D6K232,0
B6TBL1,A0A1D6HBA0,0
A0A1D6M7N5,A0A1D6GPP6,0
B4F8I8,B4FIE5,0
B4FHV7,A0A1D6NFB1,0
A0A1D6NC50,A0A1D6EUI9,0
A0A1D6JXN5,B4F833,0
B4F7Y3,B6SY86,0
A0A1D6LN43,A0A1D6MEU8,0
A0A1D6M665,A0A1R3PWZ0,0
A0A1D6IWM5,B4FQK5,0
C0PJI6,B6SK06,0
A0A1D6HUY7,A0A1D6GKI5,0
A0A1D6PTV9,A0A1D6GWK9,0
A0A1D6L3L6,B4FVT9,0
A0A1D6MHL5,A0A1D6L299,0
C3UZ63,A0A1D6HUY7,0
A0A1D6H1Y7,B4F833,0
A0A1D6E1H1,A0A1D6LUP2,0
A0A1D6E563,B6SH10,0
B4FQX1,B4G140,0
A0A1D6K120,B4F833,0
A0A1D6G6N6,A0A1D6NG10,0
A0A1D6P5H9,A0A1D6G373,0
B7ZYX8,B6SH10,0
A0A1D6FSE0,B8A342,0
B6SHM7,A0A1D6I2X6,0
A0A1D6PDQ1,A0A1D6PLG9,0
A0A1D6FFN2,A0A1D6GL75,0
A0A1D6JSI9,A0A1D6QGM1,0
A0A1D6NLZ0,A0A1D6N715,0
B6SPL7,A0A1D6I2Q8,0
A0A1D6PIL8,A0A1D6GD58,0
A0A1D6DW81,A0A1D6P3R8,0
A0A1D6HN97,B4G1T6,0
A0A1D6KE50,A0A1D6GD83,0
A0A1D6GW55,B6SXE5,0
A0A1D6MLL0,B4FR90,0
A0A1D6HZ94,A0A1D6GGG2,0
A0A1D6NSH0,A0A1D6M462,0
